Global_Energy_Scenario_Modeling_Data,,,,,,,,,
Global_Energy_Scenario_Modeling_Data,,,,,,,,,
Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
Transition countries,CoC-convergence,Coal,2040,1.5D,0.058630548,0.062636581,0.067338743,0.067338743,0.058630548
Transition countries,CoC-convergence,Coal,2045,1.5D,0.054813696,0.058158722,0.060948156,0.060948156,0.054813696
Transition countries,CoC-convergence,Coal,2050,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2055,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2060,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2065,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2070,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2075,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2080,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2085,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2090,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2095,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Coal,2100,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Gas,2020,1.5D,0.051943555,0.057790448,0.058257917,0.058257917,0.051943555
Transition countries,CoC-convergence,Gas,2025,1.5D,0.048119858,0.054208161,0.058257917,0.058257917,0.048119858
Transition countries,CoC-convergence,Gas,2030,1.5D,0.044292472,0.0497303,0.058257917,0.058257917,0.044292472
Transition countries,CoC-convergence,Gas,2035,1.5D,0.040471624,0.045252442,0.05186733,0.05186733,0.040471624
Transition countries,CoC-convergence,Gas,2040,1.5D,0.036651083,0.04077458,0.045476743,0.045476743,0.036651083
Transition countries,CoC-convergence,Gas,2045,1.5D,0.032820541,0.036296722,0.039086156,0.039086156,0.032820541
Transition countries,CoC-convergence,Gas,2050,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2055,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2060,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2065,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2070,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2075,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2080,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2085,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2090,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2095,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Gas,2100,1.5D,0.029,0.03181886,0.03269557,0.03269557,0.029
Transition countries,CoC-convergence,Solar,2020,1.5D,0.08394192,0.084919245,0.086437041,0.086437041,0.08394192
Transition countries,CoC-convergence,Solar,2025,1.5D,0.072271136,0.079071591,0.079971079,0.079971079,0.072271136
Transition countries,CoC-convergence,Solar,2030,1.5D,0.064607638,0.072822898,0.071452692,0.072822898,0.064607638
Transition countries,CoC-convergence,Solar,2035,1.5D,0.058765886,0.065397328,0.060619107,0.065397328,0.058765886
Transition countries,CoC-convergence,Solar,2040,1.5D,0.052965835,0.055754385,0.052761295,0.055754385,0.052761295
Transition countries,CoC-convergence,Solar,2045,1.5D,0.047246565,0.048434977,0.046140896,0.048434977,0.046140896
Transition countries,CoC-convergence,Solar,2050,1.5D,0.04193,0.041530096,0.039909164,0.04193,0.039909164
Transition countries,CoC-convergence,Solar,2055,1.5D,0.04145,0.040731698,0.039276031,0.04145,0.039276031
Transition countries,CoC-convergence,Solar,2060,1.5D,0.04102,0.040329035,0.038721639,0.04102,0.038721639
Transition countries,CoC-convergence,Solar,2065,1.5D,0.04062,0.039971154,0.038223627,0.04062,0.038223627
Transition countries,CoC-convergence,Solar,2070,1.5D,0.04026,0.039598813,0.037733569,0.04026,0.037733569
Transition countries,CoC-convergence,Solar,2075,1.5D,0.03994,0.039039798,0.037328486,0.03994,0.037328486
Transition countries,CoC-convergence,Solar,2080,1.5D,0.03965,0.038487264,0.03692876,0.03965,0.03692876
Transition countries,CoC-convergence,Solar,2085,1.5D,0.03937,0.038158714,0.036556166,0.03937,0.036556166
Transition countries,CoC-convergence,Solar,2090,1.5D,0.03911,0.037918974,0.036222642,0.03911,0.036222642
Transition countries,CoC-convergence,Solar,2095,1.5D,0.03886,0.03764531,0.03590754,0.03886,0.03590754
Transition countries,CoC-convergence,Solar,2100,1.5D,0.03864,0.037388607,0.035640857,0.03864,0.035640857
Transition countries,CoC-convergence,Hydro,2020,1.5D,0.062733551,0.068314648,0.068782117,0.068782117,0.062733551
Transition countries,CoC-convergence,Hydro,2025,1.5D,0.058942638,0.064732362,0.068782117,0.068782117,0.058942638
Transition countries,CoC-convergence,Hydro,2030,1.5D,0.055151725,0.060254503,0.068782117,0.068782117,0.055151725
Transition countries,CoC-convergence,Hydro,2035,1.5D,0.051363353,0.055776643,0.06239153,0.06239153,0.051363353
Transition countries,CoC-convergence,Hydro,2040,1.5D,0.047579285,0.051298784,0.056000943,0.056000943,0.047579285
Transition countries,CoC-convergence,Hydro,2045,1.5D,0.043790913,0.046820923,0.049610356,0.049610356,0.043790913
Transition countries,CoC-convergence,Hydro,2050,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2055,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2060,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2065,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2070,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2075,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2080,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2085,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2090,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2095,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Hydro,2100,1.5D,0.04,0.04234307,0.04321977,0.04321977,0.04
Transition countries,CoC-convergence,Biomass,2020,1.5D,0.073881952,0.079652451,0.080119917,0.080119917,0.073881952
Transition countries,CoC-convergence,Biomass,2025,1.5D,0.0700651,0.076070156,0.080119917,0.080119917,0.0700651
Transition countries,CoC-convergence,Biomass,2030,1.5D,0.066251404,0.0715923,0.080119917,0.080119917,0.066251404
Transition countries,CoC-convergence,Biomass,2035,1.5D,0.0624374,0.067114442,0.07372933,0.07372933,0.0624374
Transition countries,CoC-convergence,Biomass,2040,1.5D,0.058630548,0.062636581,0.067338743,0.067338743,0.058630548
Transition countries,CoC-convergence,Biomass,2045,1.5D,0.054813696,0.058158722,0.060948156,0.060948156,0.054813696
Transition countries,CoC-convergence,Biomass,2050,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2055,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2060,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2065,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2070,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2075,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2080,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2085,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2090,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2095,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
Transition countries,CoC-convergence,Biomass,2100,1.5D,0.051,0.05368086,0.05455757,0.05455757,0.051
